year,period,level,state,crop,measurement,domain,yield
1990,YEAR,STATE,TENNESSEE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,86
1990,YEAR,STATE,TEXAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,90
1990,YEAR,STATE,UTAH,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,140
1990,YEAR,STATE,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,100
1990,YEAR,STATE,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,175
1990,YEAR,STATE,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,105
1990,YEAR,STATE,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,118
1990,YEAR,STATE,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,120
1989,YEAR,STATE,ALABAMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,81
1989,YEAR,STATE,ARIZONA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,145
1989,YEAR,STATE,ARKANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,122
1989,YEAR,STATE,CALIFORNIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,160
1989,YEAR,STATE,COLORADO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,145
1989,YEAR,STATE,DELAWARE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,100
1989,YEAR,STATE,FLORIDA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,74
1989,YEAR,STATE,GEORGIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,95
1989,YEAR,STATE,IDAHO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,125
1989,YEAR,STATE,ILLINOIS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,123
1989,YEAR,STATE,INDIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,133
1989,YEAR,STATE,IOWA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,118
1989,YEAR,STATE,KANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,125
1989,YEAR,STATE,KENTUCKY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,116
1989,YEAR,STATE,LOUISIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,95
1989,YEAR,STATE,MARYLAND,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,110
1989,YEAR,STATE,MICHIGAN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,113
1989,YEAR,STATE,MINNESOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,125
1989,YEAR,STATE,MISSISSIPPI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,70
1989,YEAR,STATE,MISSOURI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,96
1989,YEAR,STATE,MONTANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,80
1989,YEAR,STATE,NEBRASKA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,121
1989,YEAR,STATE,NEW JERSEY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,102
1989,YEAR,STATE,NEW MEXICO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,160
1989,YEAR,STATE,NEW YORK,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,93
1989,YEAR,STATE,NORTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,93
1989,YEAR,STATE,NORTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,75
1989,YEAR,STATE,OHIO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,117
1989,YEAR,STATE,OKLAHOMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,120
1989,YEAR,STATE,OREGON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,160
1989,YEAR,STATE,PENNSYLVANIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,103
1989,YEAR,STATE,SOUTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,91
1989,YEAR,STATE,SOUTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,72
1989,YEAR,STATE,TENNESSEE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,107
1989,YEAR,STATE,TEXAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,106
1989,YEAR,STATE,UTAH,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,132
1989,YEAR,STATE,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,110
1989,YEAR,STATE,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,175
1989,YEAR,STATE,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,95
1989,YEAR,STATE,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,111
1989,YEAR,STATE,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,95
1988,YEAR,STATE,ALABAMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,44
1988,YEAR,STATE,ARIZONA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,155
1988,YEAR,STATE,ARKANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,100
1988,YEAR,STATE,CALIFORNIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,145
1988,YEAR,STATE,COLORADO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,160
1988,YEAR,STATE,DELAWARE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,70
1988,YEAR,STATE,FLORIDA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,58
1988,YEAR,STATE,GEORGIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,62
1988,YEAR,STATE,IDAHO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,130
1988,YEAR,STATE,ILLINOIS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,73
1988,YEAR,STATE,INDIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,83
1988,YEAR,STATE,IOWA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,84
1988,YEAR,STATE,KANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,125
1988,YEAR,STATE,KENTUCKY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,73
1988,YEAR,STATE,LOUISIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,95
1988,YEAR,STATE,MARYLAND,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,65
1988,YEAR,STATE,MICHIGAN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,70
1988,YEAR,STATE,MINNESOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,74
1988,YEAR,STATE,MISSISSIPPI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,60
1988,YEAR,STATE,MISSOURI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,76
1988,YEAR,STATE,MONTANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,110
1988,YEAR,STATE,NEBRASKA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,124
1988,YEAR,STATE,NEW JERSEY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,70
1988,YEAR,STATE,NEW MEXICO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,155
1988,YEAR,STATE,NEW YORK,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,85
1988,YEAR,STATE,NORTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,84
1988,YEAR,STATE,NORTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,58
1988,YEAR,STATE,OHIO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,85
1988,YEAR,STATE,OKLAHOMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,95
1988,YEAR,STATE,OREGON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,158
1988,YEAR,STATE,PENNSYLVANIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,65
1988,YEAR,STATE,SOUTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,58
1988,YEAR,STATE,SOUTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,55
1988,YEAR,STATE,TENNESSEE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,73
1988,YEAR,STATE,TEXAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,96
1988,YEAR,STATE,UTAH,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,124
1988,YEAR,STATE,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,79
1988,YEAR,STATE,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,170
1988,YEAR,STATE,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,58
1988,YEAR,STATE,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,67
1988,YEAR,STATE,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,122
1987,YEAR,STATE,ALABAMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,72
1987,YEAR,STATE,ARIZONA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,140
1987,YEAR,STATE,ARKANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,115
1987,YEAR,STATE,CALIFORNIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,160
1987,YEAR,STATE,COLORADO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,155
1987,YEAR,STATE,DELAWARE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,75
1987,YEAR,STATE,FLORIDA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,69
1987,YEAR,STATE,GEORGIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,84
1987,YEAR,STATE,IDAHO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,130
1987,YEAR,STATE,ILLINOIS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,132
1987,YEAR,STATE,INDIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,135
1987,YEAR,STATE,IOWA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,130
1987,YEAR,STATE,KANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,120
1987,YEAR,STATE,KENTUCKY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,104
1987,YEAR,STATE,LOUISIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,102
1987,YEAR,STATE,MARYLAND,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,78
1987,YEAR,STATE,MICHIGAN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,97
1987,YEAR,STATE,MINNESOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,127
1987,YEAR,STATE,MISSISSIPPI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,80
1987,YEAR,STATE,MISSOURI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,113
1987,YEAR,STATE,MONTANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,105
1987,YEAR,STATE,NEBRASKA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,131
1987,YEAR,STATE,NEW JERSEY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,104
1987,YEAR,STATE,NEW MEXICO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,155
1987,YEAR,STATE,NEW YORK,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,109
1987,YEAR,STATE,NORTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,68
1987,YEAR,STATE,NORTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,93
1987,YEAR,STATE,OHIO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,120
1987,YEAR,STATE,OKLAHOMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,107
1987,YEAR,STATE,OREGON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,165
1987,YEAR,STATE,PENNSYLVANIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,93
1987,YEAR,STATE,SOUTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,78
1987,YEAR,STATE,SOUTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,83
1987,YEAR,STATE,TENNESSEE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,91
1987,YEAR,STATE,TEXAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,107
1987,YEAR,STATE,UTAH,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,140
1987,YEAR,STATE,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,63
1987,YEAR,STATE,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,170
1987,YEAR,STATE,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,72
1987,YEAR,STATE,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,118
1987,YEAR,STATE,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,111
1986,YEAR,STATE,ALABAMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,57
1986,YEAR,STATE,ARIZONA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,140
1986,YEAR,STATE,ARKANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,106
1986,YEAR,STATE,CALIFORNIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,152
1986,YEAR,STATE,COLORADO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,145
1986,YEAR,STATE,DELAWARE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,83
1986,YEAR,STATE,FLORIDA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,62
1986,YEAR,STATE,GEORGIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,58
1986,YEAR,STATE,IDAHO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,130
1986,YEAR,STATE,ILLINOIS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,135
1986,YEAR,STATE,INDIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,122
1986,YEAR,STATE,IOWA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,135
1986,YEAR,STATE,KANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,136
1986,YEAR,STATE,KENTUCKY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,92
1986,YEAR,STATE,LOUISIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,116
1986,YEAR,STATE,MARYLAND,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,73
1986,YEAR,STATE,MICHIGAN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,105
1986,YEAR,STATE,MINNESOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,122
1986,YEAR,STATE,MISSISSIPPI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,75
1986,YEAR,STATE,MISSOURI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,116
1986,YEAR,STATE,MONTANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,115
1986,YEAR,STATE,NEBRASKA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,128
1986,YEAR,STATE,NEW JERSEY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,107
1986,YEAR,STATE,NEW MEXICO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,150
1986,YEAR,STATE,NEW YORK,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,99
1986,YEAR,STATE,NORTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,69
1986,YEAR,STATE,NORTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,93
1986,YEAR,STATE,OHIO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,128
1986,YEAR,STATE,OKLAHOMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,118
1986,YEAR,STATE,OREGON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,160
1986,YEAR,STATE,PENNSYLVANIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,103
1986,YEAR,STATE,SOUTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,46
1986,YEAR,STATE,SOUTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,82
1986,YEAR,STATE,TENNESSEE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,74
1986,YEAR,STATE,TEXAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,112
1986,YEAR,STATE,UTAH,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,125
1986,YEAR,STATE,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,54
1986,YEAR,STATE,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,170
1986,YEAR,STATE,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,90
1986,YEAR,STATE,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,118
1986,YEAR,STATE,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,114
1985,YEAR,STATE,ALABAMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,75
1985,YEAR,STATE,ARIZONA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,130
1985,YEAR,STATE,ARKANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,108
1985,YEAR,STATE,CALIFORNIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,145
1985,YEAR,STATE,COLORADO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,139
1985,YEAR,STATE,DELAWARE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,109
1985,YEAR,STATE,FLORIDA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,65
1985,YEAR,STATE,GEORGIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,84
1985,YEAR,STATE,IDAHO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,125
1985,YEAR,STATE,ILLINOIS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,135
1985,YEAR,STATE,INDIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,123
1985,YEAR,STATE,IOWA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,126
1985,YEAR,STATE,KANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,130
1985,YEAR,STATE,KENTUCKY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,102
1985,YEAR,STATE,LOUISIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,114
1985,YEAR,STATE,MARYLAND,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,110
1985,YEAR,STATE,MICHIGAN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,105
1985,YEAR,STATE,MINNESOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,115
1985,YEAR,STATE,MISSISSIPPI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,68
1985,YEAR,STATE,MISSOURI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,110
1985,YEAR,STATE,MONTANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,95
1985,YEAR,STATE,NEBRASKA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,128
1985,YEAR,STATE,NEW JERSEY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,110
1985,YEAR,STATE,NEW MEXICO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,155
1985,YEAR,STATE,NEW YORK,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,95
1985,YEAR,STATE,NORTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,79
1985,YEAR,STATE,NORTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,72
1985,YEAR,STATE,OHIO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,127
1985,YEAR,STATE,OKLAHOMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,106
1985,YEAR,STATE,OREGON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,165
1985,YEAR,STATE,PENNSYLVANIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,110
1985,YEAR,STATE,SOUTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,88
1985,YEAR,STATE,SOUTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,84
1985,YEAR,STATE,TENNESSEE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,98
1985,YEAR,STATE,TEXAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,105
1985,YEAR,STATE,UTAH,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,115
1985,YEAR,STATE,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,99
1985,YEAR,STATE,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,160
1985,YEAR,STATE,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,105
1985,YEAR,STATE,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,107
1985,YEAR,STATE,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,98
1984,YEAR,STATE,ALABAMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,65
1984,YEAR,STATE,ARIZONA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,135
1984,YEAR,STATE,ARKANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,95
1984,YEAR,STATE,CALIFORNIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,136
1984,YEAR,STATE,COLORADO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,134
1984,YEAR,STATE,DELAWARE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,113
1984,YEAR,STATE,FLORIDA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,65
1984,YEAR,STATE,GEORGIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,82
1984,YEAR,STATE,IDAHO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,118
