,month,year,state,average_temp,monthly_mean_from_1901_to_2000,centroid_lon,centroid_lat
36116,9,2012,Minnesota,62,61.5,-94.30901265,46.31633293
36117,9,2012,Mississippi,76.9,77.6,-89.66521368,32.75086663
36118,9,2012,Missouri,71.6,72.1,-92.47741016,38.36761316
36119,9,2012,Montana,62.4,58.9,-109.6451486,47.03353642
36120,9,2012,Nebraska,68.6,67.6,-99.81080907,41.52714896
36121,9,2012,Nevada,70.2,65.9,-116.6552255,39.35623735
36122,9,2012,New Hampshire,62.8,60.3,-71.57759415,43.68563175
36123,9,2012,New Jersey,70.8,68.2,-74.66075411,40.18442736
36124,9,2012,New Mexico,70,67.6,-106.1083886,34.42137076
36125,9,2012,New York,64.2,62.5,-75.50311828,42.94039011
36126,9,2012,North Carolina,72.7,72.9,-79.37237975,35.54153412
36127,9,2012,North Dakota,62.8,61.6,-100.4693211,47.44633852
36128,9,2012,Ohio,67.4,67.8,-82.7900612,40.29145221
36129,9,2012,Oklahoma,77.9,76.9,-97.50829271,35.58348565
36130,9,2012,Oregon,64.8,60.7,-120.5554134,43.93664816
36131,9,2012,Pennsylvania,65.9,65,-77.79955956,40.87383785
36132,9,2012,Rhode Island,67.9,65.3,-71.55361205,41.67608139
36133,9,2012,South Carolina,75.8,76.2,-80.89613969,33.90797425
36134,9,2012,South Dakota,66.8,65.3,-100.2305075,44.4361607
36135,9,2012,Tennessee,72.4,73.1,-86.34338037,35.84298709
36136,9,2012,Texas,80.1,78.8,-99.35069715,31.48446438
36137,9,2012,Utah,68.3,65,-111.6782164,39.32379475
36138,9,2012,Vermont,62.2,59.8,-72.66264936,44.07519583
36139,9,2012,Virginia,70.4,70.1,-78.81225447,37.51502389
36140,9,2012,Washington,62.9,60.2,-120.4468664,47.38096888
36141,9,2012,West Virginia,67.4,67.4,-80.61371197,38.64259874
36142,9,2012,Wisconsin,62.4,62.2,-90.01169426,44.63803019
36143,9,2012,Wyoming,62,58.4,-107.5514541,42.99964203
36144,10,2012,Alabama,67.6,69.3,-86.82837194,32.78983219
36145,10,2012,Arizona,68.8,66.6,-111.6644183,34.29310987
36146,10,2012,Arkansas,66.4,67.3,-92.43926766,34.89974533
36147,10,2012,California,67.6,64,-119.610699,37.24607067
36148,10,2012,Colorado,53,51.9,-105.5478247,38.99855182
36149,10,2012,Connecticut,59,56.2,-72.72570604,41.62028634
36150,10,2012,Delaware,63.9,61.9,-75.40040409,38.88701645
36151,10,2012,Florida,76.4,75.7,-81.79746387,28.62843926
36152,10,2012,Georgia,69.4,69.4,-83.44634183,32.64922907
36153,10,2012,Idaho,51,49.4,-114.6593823,44.08908951
36154,10,2012,Illinois,58.7,60.4,-89.19839676,40.06504091
36155,10,2012,Indiana,58.1,59.7,-86.27563973,39.90814123
36156,10,2012,Iowa,55.4,57.1,-93.50006496,42.07462688
36157,10,2012,Kansas,61.1,62.6,-98.38021317,38.48470815
36158,10,2012,Kentucky,61.2,62.8,-85.29045609,37.52666746
36159,10,2012,Louisiana,71.6,72.3,-92.58566202,31.05840696
36160,10,2012,Maine,52,49.5,-69.22664746,45.37143349
36161,10,2012,Maryland,62.6,61.4,-76.77245461,39.0369223
36162,10,2012,Massachusetts,57.7,55.2,-71.79863942,42.2533024
36163,10,2012,Michigan,53,53,-85.43716696,44.35068131
36164,10,2012,Minnesota,50.2,50.9,-94.30901265,46.31633293
36165,10,2012,Mississippi,68.2,69.7,-89.66521368,32.75086663
36166,10,2012,Missouri,60.6,62.6,-92.47741016,38.36761316
36167,10,2012,Montana,49.6,48.5,-109.6451486,47.03353642
36168,10,2012,Nebraska,56.2,56.9,-99.81080907,41.52714896
36169,10,2012,Nevada,59.8,56.2,-116.6552255,39.35623735
36170,10,2012,New Hampshire,53.6,51.2,-71.57759415,43.68563175
36171,10,2012,New Jersey,61.9,59.5,-74.66075411,40.18442736
36172,10,2012,New Mexico,61.1,59.2,-106.1083886,34.42137076
36173,10,2012,New York,55.4,53.5,-75.50311828,42.94039011
36174,10,2012,North Carolina,64.6,64.9,-79.37237975,35.54153412
36175,10,2012,North Dakota,49.7,50.1,-100.4693211,47.44633852
36176,10,2012,Ohio,57.8,58.6,-82.7900612,40.29145221
36177,10,2012,Oklahoma,67,67.4,-97.50829271,35.58348565
36178,10,2012,Oregon,55.3,52.7,-120.5554134,43.93664816
36179,10,2012,Pennsylvania,57.1,56.2,-77.79955956,40.87383785
36180,10,2012,Rhode Island,59.4,57,-71.55361205,41.67608139
36181,10,2012,South Carolina,68.6,68.4,-80.89613969,33.90797425
36182,10,2012,South Dakota,54.1,54,-100.2305075,44.4361607
36183,10,2012,Tennessee,62.9,64.5,-86.34338037,35.84298709
36184,10,2012,Texas,71.2,70.9,-99.35069715,31.48446438
36185,10,2012,Utah,57.2,54.7,-111.6782164,39.32379475
36186,10,2012,Vermont,53.2,50.6,-72.66264936,44.07519583
36187,10,2012,Virginia,61.6,61.6,-78.81225447,37.51502389
36188,10,2012,Washington,53.6,52.1,-120.4468664,47.38096888
36189,10,2012,West Virginia,58.4,58.9,-80.61371197,38.64259874
36190,10,2012,Wisconsin,51.2,52.4,-90.01169426,44.63803019
36191,10,2012,Wyoming,49.6,48.1,-107.5514541,42.99964203
36192,11,2012,Alabama,56.7,58.7,-86.82837194,32.78983219
36193,11,2012,Arizona,58.8,55.1,-111.6644183,34.29310987
36194,11,2012,Arkansas,54.8,55.9,-92.43926766,34.89974533
36195,11,2012,California,57.4,54.6,-119.610699,37.24607067
36196,11,2012,Colorado,43,40,-105.5478247,38.99855182
36197,11,2012,Connecticut,47,45.5,-72.72570604,41.62028634
36198,11,2012,Delaware,51.4,51,-75.40040409,38.88701645
36199,11,2012,Florida,67.6,68.2,-81.79746387,28.62843926
36200,11,2012,Georgia,58.6,59.2,-83.44634183,32.64922907
36201,11,2012,Idaho,39.8,37.8,-114.6593823,44.08908951
36202,11,2012,Illinois,46.8,47.7,-89.19839676,40.06504091
36203,11,2012,Indiana,46,47.4,-86.27563973,39.90814123
36204,11,2012,Iowa,44,43.6,-93.50006496,42.07462688
36205,11,2012,Kansas,50.2,49.2,-98.38021317,38.48470815
36206,11,2012,Kentucky,49.2,51.1,-85.29045609,37.52666746
36207,11,2012,Louisiana,61.4,62.4,-92.58566202,31.05840696
36208,11,2012,Maine,40.4,38.2,-69.22664746,45.37143349
36209,11,2012,Maryland,50,50.3,-76.77245461,39.0369223
36210,11,2012,Massachusetts,46.4,44.7,-71.79863942,42.2533024
36211,11,2012,Michigan,41.8,41,-85.43716696,44.35068131
36212,11,2012,Minnesota,37,36.4,-94.30901265,46.31633293
36213,11,2012,Mississippi,57,59.1,-89.66521368,32.75086663
36214,11,2012,Missouri,49.7,50.3,-92.47741016,38.36761316
36215,11,2012,Montana,36.7,36.4,-109.6451486,47.03353642
36216,11,2012,Nebraska,44.1,43.3,-99.81080907,41.52714896
36217,11,2012,Nevada,48.4,44.8,-116.6552255,39.35623735
36218,11,2012,New Hampshire,42,40,-71.57759415,43.68563175
36219,11,2012,New Jersey,49.2,48.6,-74.66075411,40.18442736
36220,11,2012,New Mexico,51.4,48.1,-106.1083886,34.42137076
36221,11,2012,New York,43.3,42.2,-75.50311828,42.94039011
36222,11,2012,North Carolina,52.9,54.5,-79.37237975,35.54153412
36223,11,2012,North Dakota,34.4,35.3,-100.4693211,47.44633852
36224,11,2012,Ohio,46,46.8,-82.7900612,40.29145221
36225,11,2012,Oklahoma,55.9,55,-97.50829271,35.58348565
36226,11,2012,Oregon,44.7,42.9,-120.5554134,43.93664816
36227,11,2012,Pennsylvania,45,45,-77.79955956,40.87383785
36228,11,2012,Rhode Island,48.2,46.7,-71.55361205,41.67608139
36229,11,2012,South Carolina,57.2,58.1,-80.89613969,33.90797425
36230,11,2012,South Dakota,40.2,39.7,-100.2305075,44.4361607
36231,11,2012,Tennessee,51.2,53,-86.34338037,35.84298709
36232,11,2012,Texas,62.4,60.3,-99.35069715,31.48446438
36233,11,2012,Utah,46,42.4,-111.6782164,39.32379475
36234,11,2012,Vermont,41.2,39.2,-72.66264936,44.07519583
36235,11,2012,Virginia,49.6,50.9,-78.81225447,37.51502389
36236,11,2012,Washington,43.2,41.9,-120.4468664,47.38096888
36237,11,2012,West Virginia,46.2,47.7,-80.61371197,38.64259874
36238,11,2012,Wisconsin,39.6,39.2,-90.01169426,44.63803019
36239,11,2012,Wyoming,38.3,35.8,-107.5514541,42.99964203
36240,12,2012,Alabama,51,49.9,-86.82837194,32.78983219
36241,12,2012,Arizona,48.1,45.3,-111.6644183,34.29310987
36242,12,2012,Arkansas,48.3,45.7,-92.43926766,34.89974533
36243,12,2012,California,47.8,46.4,-119.610699,37.24607067
36244,12,2012,Colorado,32.6,29.3,-105.5478247,38.99855182
36245,12,2012,Connecticut,37.6,34.7,-72.72570604,41.62028634
36246,12,2012,Delaware,43.8,40.9,-75.40040409,38.88701645
36247,12,2012,Florida,62,61.5,-81.79746387,28.62843926
36248,12,2012,Georgia,52.4,50.7,-83.44634183,32.64922907
36249,12,2012,Idaho,30.9,27.8,-114.6593823,44.08908951
36250,12,2012,Illinois,39,35.1,-89.19839676,40.06504091
36251,12,2012,Indiana,39.1,35.7,-86.27563973,39.90814123
36252,12,2012,Iowa,33.4,29.2,-93.50006496,42.07462688
36253,12,2012,Kansas,40.6,36.8,-98.38021317,38.48470815
36254,12,2012,Kentucky,43.1,40.8,-85.29045609,37.52666746
36255,12,2012,Louisiana,56,54.2,-92.58566202,31.05840696
36256,12,2012,Maine,28.6,25.5,-69.22664746,45.37143349
36257,12,2012,Maryland,42.4,40.1,-76.77245461,39.0369223
36258,12,2012,Massachusetts,37,33.7,-71.79863942,42.2533024
36259,12,2012,Michigan,33.3,28.9,-85.43716696,44.35068131
36260,12,2012,Minnesota,23.8,20.4,-94.30901265,46.31633293
36261,12,2012,Mississippi,51.8,50.3,-89.66521368,32.75086663
36262,12,2012,Missouri,42,38.3,-92.47741016,38.36761316
36263,12,2012,Montana,27,25.1,-109.6451486,47.03353642
36264,12,2012,Nebraska,33.8,30.6,-99.81080907,41.52714896
36265,12,2012,Nevada,37.4,35.1,-116.6552255,39.35623735
36266,12,2012,New Hampshire,31.5,27.9,-71.57759415,43.68563175
36267,12,2012,New Jersey,41,38,-74.66075411,40.18442736
36268,12,2012,New Mexico,41.3,38.2,-106.1083886,34.42137076
36269,12,2012,New York,33.6,30.4,-75.50311828,42.94039011
36270,12,2012,North Carolina,47,45.4,-79.37237975,35.54153412
36271,12,2012,North Dakota,20.4,19.6,-100.4693211,47.44633852
36272,12,2012,Ohio,38.6,35.6,-82.7900612,40.29145221
36273,12,2012,Oklahoma,47.2,43.7,-97.50829271,35.58348565
36274,12,2012,Oregon,36,34.7,-120.5554134,43.93664816
36275,12,2012,Pennsylvania,36.8,34.1,-77.79955956,40.87383785
36276,12,2012,Rhode Island,39.3,36.2,-71.55361205,41.67608139
36277,12,2012,South Carolina,51.1,49.4,-80.89613969,33.90797425
36278,12,2012,South Dakota,28.2,25.7,-100.2305075,44.4361607
36279,12,2012,Tennessee,45.7,43.3,-86.34338037,35.84298709
36280,12,2012,Texas,55,50.7,-99.35069715,31.48446438
36281,12,2012,Utah,34.5,31.5,-111.6782164,39.32379475
36282,12,2012,Vermont,30.2,26.7,-72.66264936,44.07519583
36283,12,2012,Virginia,42.8,41.1,-78.81225447,37.51502389
36284,12,2012,Washington,35.8,33.7,-120.4468664,47.38096888
36285,12,2012,West Virginia,39.4,37.6,-80.61371197,38.64259874
36286,12,2012,Wisconsin,29.8,24.9,-90.01169426,44.63803019
36287,12,2012,Wyoming,28.6,24.9,-107.5514541,42.99964203
36288,1,2013,Alabama,50.4,45.8,-86.82837194,32.78983219
36289,1,2013,Arizona,40.5,41.1,-111.6644183,34.29310987
36290,1,2013,Arkansas,44.2,40.4,-92.43926766,34.89974533
36291,1,2013,California,42.6,42.7,-119.610699,37.24607067
36292,1,2013,Colorado,24.4,24.5,-105.5478247,38.99855182
36293,1,2013,Connecticut,32.4,27.4,-72.72570604,41.62028634
36294,1,2013,Delaware,40.8,34.8,-75.40040409,38.88701645
36295,1,2013,Florida,63,58.3,-81.79746387,28.62843926
36296,1,2013,Georgia,52.3,46.6,-83.44634183,32.64922907
36297,1,2013,Idaho,23,23,-114.6593823,44.08908951
36298,1,2013,Illinois,33,27.4,-89.19839676,40.06504091
36299,1,2013,Indiana,34,28.4,-86.27563973,39.90814123
36300,1,2013,Iowa,24.8,20.2,-93.50006496,42.07462688
36301,1,2013,Kansas,33.4,30.1,-98.38021317,38.48470815
36302,1,2013,Kentucky,39.8,34.9,-85.29045609,37.52666746
36303,1,2013,Louisiana,53.8,50.2,-92.58566202,31.05840696
36304,1,2013,Maine,20.1,15.9,-69.22664746,45.37143349
36305,1,2013,Maryland,39.2,33.9,-76.77245461,39.0369223
36306,1,2013,Massachusetts,31.1,26.1,-71.79863942,42.2533024
36307,1,2013,Michigan,26.7,20.7,-85.43716696,44.35068131
36308,1,2013,Minnesota,14.1,9.7,-94.30901265,46.31633293
36309,1,2013,Mississippi,50.4,46.1,-89.66521368,32.75086663
36310,1,2013,Missouri,36.3,31.3,-92.47741016,38.36761316
36311,1,2013,Montana,21.6,18.7,-109.6451486,47.03353642
36312,1,2013,Nebraska,26.6,23.8,-99.81080907,41.52714896
36313,1,2013,Nevada,28.6,30.5,-116.6552255,39.35623735
36314,1,2013,New Hampshire,24.4,19.4,-71.57759415,43.68563175
36315,1,2013,New Jersey,37.2,31.3,-74.66075411,40.18442736
36316,1,2013,New Mexico,34,34,-106.1083886,34.42137076
36317,1,2013,New York,28,22.3,-75.50311828,42.94039011
36318,1,2013,North Carolina,45.8,40.7,-79.37237975,35.54153412
36319,1,2013,North Dakota,12.4,9.7,-100.4693211,47.44633852
36320,1,2013,Ohio,34.1,28.7,-82.7900612,40.29145221
36321,1,2013,Oklahoma,41,37.8,-97.50829271,35.58348565
36322,1,2013,Oregon,30.6,31,-120.5554134,43.93664816
36323,1,2013,Pennsylvania,32.4,27.1,-77.79955956,40.87383785
36324,1,2013,Rhode Island,34,29.1,-71.55361205,41.67608139
36325,1,2013,South Carolina,50.8,45.1,-80.89613969,33.90797425
36326,1,2013,South Dakota,20.4,17.4,-100.2305075,44.4361607
36327,1,2013,Tennessee,43.3,38.3,-86.34338037,35.84298709
36328,1,2013,Texas,49.5,46.2,-99.35069715,31.48446438
36329,1,2013,Utah,23.8,26.2,-111.6782164,39.32379475
36330,1,2013,Vermont,23,17.8,-72.66264936,44.07519583
36331,1,2013,Virginia,40.7,35.8,-78.81225447,37.51502389
36332,1,2013,Washington,30.8,29.5,-120.4468664,47.38096888
36333,1,2013,West Virginia,36.6,31.9,-80.61371197,38.64259874
36334,1,2013,Wisconsin,21,15.4,-90.01169426,44.63803019
36335,1,2013,Wyoming,21,19.5,-107.5514541,42.99964203
36336,2,2013,Alabama,49,46.6,-86.82837194,32.78983219
36337,2,2013,Arizona,40.4,42.7,-111.6644183,34.29310987
36338,2,2013,Arkansas,42.7,41.2,-92.43926766,34.89974533
36339,2,2013,California,43.7,43.8,-119.610699,37.24607067
36340,2,2013,Colorado,24.3,25.6,-105.5478247,38.99855182
36341,2,2013,Connecticut,29,25.8,-72.72570604,41.62028634
36342,2,2013,Delaware,36.6,33.8,-75.40040409,38.88701645
36343,2,2013,Florida,62.9,58.6,-81.79746387,28.62843926
36344,2,2013,Georgia,50.6,47.3,-83.44634183,32.64922907
36345,2,2013,Idaho,23.8,24.2,-114.6593823,44.08908951
36346,2,2013,Illinois,29.6,27.3,-89.19839676,40.06504091
36347,2,2013,Indiana,30,27.9,-86.27563973,39.90814123
36348,2,2013,Iowa,23.1,20.2,-93.50006496,42.07462688
36349,2,2013,Kansas,33,31.2,-98.38021317,38.48470815
36350,2,2013,Kentucky,36.8,35.1,-85.29045609,37.52666746
36351,2,2013,Louisiana,53.4,50.9,-92.58566202,31.05840696
36352,2,2013,Maine,17.9,14.1,-69.22664746,45.37143349
36353,2,2013,Maryland,35.4,33.1,-76.77245461,39.0369223
36354,2,2013,Massachusetts,28,24.6,-71.79863942,42.2533024
36355,2,2013,Michigan,22,18.7,-85.43716696,44.35068131
36356,2,2013,Minnesota,12.2,9.3,-94.30901265,46.31633293
36357,2,2013,Mississippi,49,46.7,-89.66521368,32.75086663
36358,2,2013,Missouri,34.1,31.6,-92.47741016,38.36761316
36359,2,2013,Montana,24.6,19.1,-109.6451486,47.03353642
36360,2,2013,Nebraska,27.2,24.5,-99.81080907,41.52714896
36361,2,2013,Nevada,29.6,32,-116.6552255,39.35623735
36362,2,2013,New Hampshire,21.6,17.8,-71.57759415,43.68563175
36363,2,2013,New Jersey,33.4,30.1,-74.66075411,40.18442736
36364,2,2013,New Mexico,34,35.7,-106.1083886,34.42137076
36365,2,2013,New York,23.8,20.3,-75.50311828,42.94039011
36366,2,2013,North Carolina,43,41,-79.37237975,35.54153412
36367,2,2013,North Dakota,14.1,9.1,-100.4693211,47.44633852
36368,2,2013,Ohio,29.8,27.9,-82.7900612,40.29145221
36369,2,2013,Oklahoma,40.4,38.9,-97.50829271,35.58348565
36370,2,2013,Oregon,32.4,32.2,-120.5554134,43.93664816
36371,2,2013,Pennsylvania,28.2,25.9,-77.79955956,40.87383785
36372,2,2013,Rhode Island,30.3,27.5,-71.55361205,41.67608139
36373,2,2013,South Carolina,48.4,45.7,-80.89613969,33.90797425
36374,2,2013,South Dakota,21.6,17.5,-100.2305075,44.4361607
36375,2,2013,Tennessee,40.9,38.7,-86.34338037,35.84298709
36376,2,2013,Texas,49.8,47.4,-99.35069715,31.48446438
36377,2,2013,Utah,23.6,27.8,-111.6782164,39.32379475
36378,2,2013,Vermont,20,15.8,-72.66264936,44.07519583
36379,2,2013,Virginia,37.6,35.7,-78.81225447,37.51502389
36380,2,2013,Washington,32.3,30.7,-120.4468664,47.38096888
36381,2,2013,West Virginia,33.1,31.6,-80.61371197,38.64259874
36382,2,2013,Wisconsin,16.9,14.4,-90.01169426,44.63803019
36383,2,2013,Wyoming,21.2,20.3,-107.5514541,42.99964203
36384,3,2013,Alabama,48.9,51.6,-86.82837194,32.78983219
36385,3,2013,Arizona,48.5,47.1,-111.6644183,34.29310987
36386,3,2013,Arkansas,45,47.2,-92.43926766,34.89974533
36387,3,2013,California,49.6,47.1,-119.610699,37.24607067
36388,3,2013,Colorado,30.4,30.6,-105.5478247,38.99855182
36389,3,2013,Connecticut,32.6,30.9,-72.72570604,41.62028634
36390,3,2013,Delaware,38.2,38.5,-75.40040409,38.88701645
36391,3,2013,Florida,60.4,61.7,-81.79746387,28.62843926
36392,3,2013,Georgia,49.5,52,-83.44634183,32.64922907
36393,3,2013,Idaho,31.3,29.5,-114.6593823,44.08908951
36394,3,2013,Illinois,32.1,34.5,-89.19839676,40.06504091
36395,3,2013,Indiana,32.5,34.5,-86.27563973,39.90814123
36396,3,2013,Iowa,26.6,28.7,-93.50006496,42.07462688
36397,3,2013,Kansas,37,38.1,-98.38021317,38.48470815
36398,3,2013,Kentucky,38.1,40.9,-85.29045609,37.52666746
36399,3,2013,Louisiana,54.8,55.8,-92.58566202,31.05840696
36400,3,2013,Maine,25.2,20.5,-69.22664746,45.37143349
36401,3,2013,Maryland,37.1,38.1,-76.77245461,39.0369223
36402,3,2013,Massachusetts,31.6,29.6,-71.79863942,42.2533024
36403,3,2013,Michigan,24.4,24.1,-85.43716696,44.35068131
36404,3,2013,Minnesota,16.8,18.7,-94.30901265,46.31633293
36405,3,2013,Mississippi,49.7,52,-89.66521368,32.75086663
36406,3,2013,Missouri,36.4,38.7,-92.47741016,38.36761316
36407,3,2013,Montana,29,25.4,-109.6451486,47.03353642
36408,3,2013,Nebraska,31.8,31.3,-99.81080907,41.52714896
36409,3,2013,Nevada,39,36.8,-116.6552255,39.35623735
36410,3,2013,New Hampshire,27,23.7,-71.57759415,43.68563175
36411,3,2013,New Jersey,35.7,34.9,-74.66075411,40.18442736
36412,3,2013,New Mexico,41.4,40.7,-106.1083886,34.42137076
36413,3,2013,New York,27,25.7,-75.50311828,42.94039011
36414,3,2013,North Carolina,42.9,45.6,-79.37237975,35.54153412
36415,3,2013,North Dakota,17.2,18.3,-100.4693211,47.44633852
36416,3,2013,Ohio,32.1,33.7,-82.7900612,40.29145221
36417,3,2013,Oklahoma,44.3,45.3,-97.50829271,35.58348565
36418,3,2013,Oregon,38,36.2,-120.5554134,43.93664816
36419,3,2013,Pennsylvania,30.6,31.2,-77.79955956,40.87383785
36420,3,2013,Rhode Island,33.6,31.9,-71.55361205,41.67608139
36421,3,2013,South Carolina,47.5,50.3,-80.89613969,33.90797425
36422,3,2013,South Dakota,26,25.4,-100.2305075,44.4361607
36423,3,2013,Tennessee,41.8,44.3,-86.34338037,35.84298709
36424,3,2013,Texas,54.4,52.8,-99.35069715,31.48446438
36425,3,2013,Utah,34.3,33.8,-111.6782164,39.32379475
36426,3,2013,Vermont,25.5,21.9,-72.66264936,44.07519583
36427,3,2013,Virginia,38.4,40.6,-78.81225447,37.51502389
36428,3,2013,Washington,37.8,35.8,-120.4468664,47.38096888
36429,3,2013,West Virginia,34.4,36.9,-80.61371197,38.64259874
36430,3,2013,Wisconsin,20.4,22.3,-90.01169426,44.63803019
36431,3,2013,Wyoming,27,25.7,-107.5514541,42.99964203
36432,4,2013,Alabama,56,59,-86.82837194,32.78983219
36433,4,2013,Arizona,57.1,53.1,-111.6644183,34.29310987
36434,4,2013,Arkansas,52.6,55.9,-92.43926766,34.89974533
36435,4,2013,California,56,51.4,-119.610699,37.24607067
36436,4,2013,Colorado,37.4,38.1,-105.5478247,38.99855182
36437,4,2013,Connecticut,41.6,40.7,-72.72570604,41.62028634
36438,4,2013,Delaware,47.6,47.4,-75.40040409,38.88701645
36439,4,2013,Florida,65.2,66.6,-81.79746387,28.62843926
36440,4,2013,Georgia,56.6,59.2,-83.44634183,32.64922907
36441,4,2013,Idaho,37.6,36.8,-114.6593823,44.08908951
36442,4,2013,Illinois,42.2,45.6,-89.19839676,40.06504091
36443,4,2013,Indiana,42.8,45.1,-86.27563973,39.90814123
36444,4,2013,Iowa,36.4,41.4,-93.50006496,42.07462688
36445,4,2013,Kansas,44.4,48,-98.38021317,38.48470815
36446,4,2013,Kentucky,47.3,50.3,-85.29045609,37.52666746
36447,4,2013,Louisiana,59.9,62.6,-92.58566202,31.05840696
36448,4,2013,Maine,34.7,32.1,-69.22664746,45.37143349
36449,4,2013,Maryland,47,47.3,-76.77245461,39.0369223
36450,4,2013,Massachusetts,40.6,39.4,-71.79863942,42.2533024
36451,4,2013,Michigan,33.6,35.4,-85.43716696,44.35068131
36452,4,2013,Minnesota,27.3,33.3,-94.30901265,46.31633293
36453,4,2013,Mississippi,56.2,59.5,-89.66521368,32.75086663
36454,4,2013,Missouri,45.2,49.1,-92.47741016,38.36761316
36455,4,2013,Montana,33.7,35,-109.6451486,47.03353642
36456,4,2013,Nebraska,38.6,41.7,-99.81080907,41.52714896
36457,4,2013,Nevada,46.6,43.1,-116.6552255,39.35623735
36458,4,2013,New Hampshire,36.4,34.8,-71.57759415,43.68563175
36459,4,2013,New Jersey,45,44.3,-74.66075411,40.18442736
36460,4,2013,New Mexico,49.6,47.4,-106.1083886,34.42137076
36461,4,2013,New York,37,36.7,-75.50311828,42.94039011
36462,4,2013,North Carolina,51.4,53.6,-79.37237975,35.54153412
36463,4,2013,North Dakota,24.4,33,-100.4693211,47.44633852
36464,4,2013,Ohio,42.8,43.8,-82.7900612,40.29145221
36465,4,2013,Oklahoma,51.1,54.4,-97.50829271,35.58348565
36466,4,2013,Oregon,42.8,41.2,-120.5554134,43.93664816
36467,4,2013,Pennsylvania,41.2,41.3,-77.79955956,40.87383785
36468,4,2013,Rhode Island,42.4,40.9,-71.55361205,41.67608139
36469,4,2013,South Carolina,55.2,57.8,-80.89613969,33.90797425
36470,4,2013,South Dakota,32.5,37.8,-100.2305075,44.4361607
36471,4,2013,Tennessee,49.8,53.1,-86.34338037,35.84298709
36472,4,2013,Texas,60.1,60.6,-99.35069715,31.48446438
36473,4,2013,Utah,43,41.4,-111.6782164,39.32379475
36474,4,2013,Vermont,35.2,33.6,-72.66264936,44.07519583
36475,4,2013,Virginia,48,49.3,-78.81225447,37.51502389
36476,4,2013,Washington,42.4,41.8,-120.4468664,47.38096888
36477,4,2013,West Virginia,44.6,45.9,-80.61371197,38.64259874
36478,4,2013,Wisconsin,30.8,35.4,-90.01169426,44.63803019
